timestamp,price
2026-04-28 02:00:00,2299.0371658822987
2026-04-28 03:00:00,2288.7861170921765
2026-04-28 04:00:00,2290.8608594895945
2026-04-28 05:00:00,2290.4957785826246
2026-04-28 06:00:00,2289.3392881907516
2026-04-28 07:00:00,2277.6271139174323
2026-04-28 08:00:00,2286.752916111203
2026-04-28 09:00:00,2287.0286733142175
2026-04-28 10:00:00,2282.2246151696927
2026-04-28 11:00:00,2284.7983776777314
2026-04-28 12:00:00,2275.0794411723596
2026-04-28 13:00:00,2278.212012269982
2026-04-28 14:00:00,2275.70448851393
2026-04-28 15:00:00,2269.350855736998
2026-04-28 16:00:00,2276.5076030661176
2026-04-28 17:00:00,2281.4825657989327
2026-04-28 18:00:00,2288.609911142054
2026-04-28 19:00:00,2294.8579965907384
2026-04-28 20:00:00,2301.4010212663707
2026-04-28 21:00:00,2295.663522565132
2026-04-28 22:00:00,2290.1542545012126
2026-04-28 23:00:00,2289.244615674581
2026-04-29 00:00:00,2292.7658741534183
2026-04-29 01:00:00,2291.2434055247318
2026-04-29 02:00:00,2290.477033063609
2026-04-29 03:00:00,2288.6935452992334
2026-04-29 04:00:00,2311.357823653089
2026-04-29 05:00:00,2328.1551893937644
2026-04-29 06:00:00,2328.586525324018
2026-04-29 07:00:00,2324.464526529653
2026-04-29 08:00:00,2323.5237889978516
2026-04-29 09:00:00,2324.8428295953586
2026-04-29 10:00:00,2338.7966156584253
2026-04-29 11:00:00,2333.5264645494585
2026-04-29 12:00:00,2331.6327880526496
2026-04-29 13:00:00,2315.925078556904
2026-04-29 14:00:00,2301.975554294569
2026-04-29 15:00:00,2299.7077796018107
2026-04-29 16:00:00,2270.964651482795
2026-04-29 17:00:00,2265.9180263718695
2026-04-29 18:00:00,2277.150102973789
2026-04-29 19:00:00,2237.1681172238605
2026-04-29 20:00:00,2234.31345480508
2026-04-29 21:00:00,2243.293235063406
2026-04-29 22:00:00,2252.2888169493626
2026-04-29 23:00:00,2257.4154972827573
2026-04-30 00:00:00,2253.620049292702
2026-04-30 01:00:00,2272.0810432441076
2026-04-30 02:00:00,2268.824889674567
2026-04-30 03:00:00,2244.4541624781145
2026-04-30 04:00:00,2252.412248935211
2026-04-30 05:00:00,2239.063508771107
2026-04-30 06:00:00,2242.4765618092806
2026-04-30 07:00:00,2247.103449641051
2026-04-30 08:00:00,2258.7669567501102
2026-04-30 09:00:00,2256.2026093285413
2026-04-30 10:00:00,2262.5981567211975
2026-04-30 11:00:00,2260.865075741522
2026-04-30 12:00:00,2258.0600310748796
2026-04-30 13:00:00,2266.225091145232
2026-04-30 14:00:00,2264.227131200605
2026-04-30 15:00:00,2262.264460270785
2026-04-30 16:00:00,2266.1688504775725
2026-04-30 17:00:00,2257.058526494708
2026-04-30 18:00:00,2257.862200838851
2026-04-30 19:00:00,2259.9059710208203
2026-04-30 20:00:00,2262.1855981793597
2026-04-30 21:00:00,2264.0827400091516
2026-04-30 22:00:00,2256.8042542459807
2026-04-30 23:00:00,2254.1390312878298
2026-05-01 00:00:00,2256.9491123703424
2026-05-01 01:00:00,2259.143749108293
2026-05-01 02:00:00,2267.8775979312063
2026-05-01 03:00:00,2265.518760162034
2026-05-01 04:00:00,2282.4119168305274
2026-05-01 05:00:00,2278.4255934512903
2026-05-01 06:00:00,2282.242067313769
2026-05-01 07:00:00,2278.163670310096
2026-05-01 08:00:00,2279.231488469991
2026-05-01 09:00:00,2285.9819858720184
2026-05-01 10:00:00,2281.2102426272613
2026-05-01 11:00:00,2282.3748881029587
2026-05-01 12:00:00,2286.2972336665644
2026-05-01 13:00:00,2302.329698216982
2026-05-01 14:00:00,2318.3701871472244
2026-05-01 15:00:00,2308.0630356296474
2026-05-01 16:00:00,2307.5452598218076
2026-05-01 17:00:00,2301.5888437778467
2026-05-01 18:00:00,2311.58623373762
2026-05-01 19:00:00,2305.0268452849696
2026-05-01 20:00:00,2305.4705215065956
2026-05-01 21:00:00,2285.404818070633
2026-05-01 22:00:00,2292.862917218907
2026-05-01 23:00:00,2291.802760664668
2026-05-02 00:00:00,2295.583440883838
2026-05-02 01:00:00,2296.4621327641153
2026-05-02 02:00:00,2297.359390186375
2026-05-02 03:00:00,2303.470483719728
2026-05-02 04:00:00,2304.8595069609028
2026-05-02 05:00:00,2301.4289031998933
2026-05-02 06:00:00,2300.2911878539935
2026-05-02 07:00:00,2305.168878923492
2026-05-02 08:00:00,2300.643033017366
2026-05-02 09:00:00,2307.0881248145156
2026-05-02 10:00:00,2305.3269513269383
2026-05-02 11:00:00,2304.2690440849174
2026-05-02 12:00:00,2301.4596872693587
2026-05-02 13:00:00,2308.4263074533874
2026-05-02 14:00:00,2308.282999406244
2026-05-02 15:00:00,2311.1511193138695
2026-05-02 16:00:00,2312.1660949563275
2026-05-02 17:00:00,2314.4842019106636
2026-05-02 18:00:00,2313.0035275454466
2026-05-02 19:00:00,2306.49620056218
2026-05-02 20:00:00,2306.476713634719
2026-05-02 21:00:00,2307.419191087406
2026-05-02 22:00:00,2326.253840209324
2026-05-02 23:00:00,2324.6285813264585
2026-05-03 00:00:00,2322.287161264127
2026-05-03 01:00:00,2315.3791146029566
2026-05-03 02:00:00,2307.2516445857523
2026-05-03 03:00:00,2306.0202777401873
2026-05-03 04:00:00,2297.47457279436
2026-05-03 05:00:00,2304.581922452728
2026-05-03 06:00:00,2308.5205529780237
2026-05-03 07:00:00,2305.0702272857193
2026-05-03 08:00:00,2305.6901955541566
2026-05-03 09:00:00,2305.477492414533
2026-05-03 10:00:00,2315.576168530874
2026-05-03 11:00:00,2318.2556457792784
2026-05-03 12:00:00,2324.8677365990734
2026-05-03 13:00:00,2325.50357616954
2026-05-03 14:00:00,2328.139176900068
2026-05-03 15:00:00,2324.9723739357373
2026-05-03 16:00:00,2325.6487540448925
2026-05-03 17:00:00,2327.795094215575
2026-05-03 18:00:00,2326.7120566832987
2026-05-03 19:00:00,2328.6779065068736
2026-05-03 20:00:00,2330.2767817655026
2026-05-03 21:00:00,2332.3382059697115
2026-05-03 22:00:00,2324.729455693721
2026-05-03 23:00:00,2344.4260424563126
2026-05-04 00:00:00,2322.5878639164766
2026-05-04 01:00:00,2317.5859102562904
2026-05-04 02:00:00,2347.404628208016
2026-05-04 03:00:00,2375.7583766232747
2026-05-04 04:00:00,2383.554643493688
2026-05-04 05:00:00,2389.5231438906735
2026-05-04 06:00:00,2376.6767054290553
2026-05-04 07:00:00,2368.1647517954275
2026-05-04 08:00:00,2360.938155844181
2026-05-04 09:00:00,2360.26871648555
2026-05-04 10:00:00,2367.4001683185816
2026-05-04 11:00:00,2337.9474500000774
2026-05-04 12:00:00,2337.18266832378
2026-05-04 13:00:00,2340.2080594675904
2026-05-04 14:00:00,2336.346420362792
2026-05-04 15:00:00,2371.8321034780483
2026-05-04 16:00:00,2349.9907238879878
2026-05-04 17:00:00,2355.330595289868
2026-05-04 18:00:00,2370.8184155631216
2026-05-04 19:00:00,2360.825311748363
2026-05-04 20:00:00,2354.569615494844
2026-05-04 21:00:00,2349.9578137070607
2026-05-04 22:00:00,2362.729820780548
2026-05-04 23:00:00,2354.2960247722303
2026-05-05 00:00:00,2346.1713028945196
2026-05-05 01:00:00,2357.4831354520807
2026-05-05 02:00:00,2361.479605884004
2026-05-05 03:00:00,2366.160991544084
2026-05-05 04:00:00,2381.981613485486
2026-05-05 05:00:00,2378.978651121557
2026-05-05 06:00:00,2379.0926679706768
2026-05-05 07:00:00,2377.008806015231
2026-05-05 08:00:00,2379.892297518033
2026-05-05 09:00:00,2375.7116581067207
2026-05-05 10:00:00,2368.7531382424922
2026-05-05 11:00:00,2377.0940502091853
2026-05-05 12:00:00,2378.7270292152566
2026-05-05 13:00:00,2388.0830228050754
2026-05-05 14:00:00,2388.3255232939237
2026-05-05 15:00:00,2379.204822157246
2026-05-05 16:00:00,2382.0579267436046
2026-05-05 17:00:00,2365.5512883465112
2026-05-05 18:00:00,2364.099640011819
2026-05-05 19:00:00,2372.2544822285813
2026-05-05 20:00:00,2372.2312636569795
2026-05-05 21:00:00,2382.8864959579937
2026-05-05 22:00:00,2377.428517531537
2026-05-05 23:00:00,2367.5941943123503
2026-05-06 00:00:00,2360.6443662859797
2026-05-06 01:00:00,2364.5089237066923
2026-05-06 02:00:00,2372.7027061292006
2026-05-06 03:00:00,2369.553599133685
2026-05-06 04:00:00,2376.472530862717
2026-05-06 05:00:00,2366.3469170090134
2026-05-06 06:00:00,2363.746848069245
2026-05-06 07:00:00,2370.3024614029464
2026-05-06 08:00:00,2371.3169396029402
2026-05-06 09:00:00,2393.147396845233
2026-05-06 10:00:00,2411.438163279415
2026-05-06 11:00:00,2410.093493886438
2026-05-06 12:00:00,2411.1133426245856
2026-05-06 13:00:00,2402.020114904753
2026-05-06 14:00:00,2369.8863501436954
2026-05-06 15:00:00,2359.4789887182383
2026-05-06 16:00:00,2359.4098320583935
2026-05-06 17:00:00,2358.7630323481703
2026-05-06 18:00:00,2350.4631693871215
2026-05-06 19:00:00,2345.972894593141
2026-05-06 20:00:00,2349.3139539144986
2026-05-06 21:00:00,2350.2024706537563
2026-05-06 22:00:00,2354.177147314958
2026-05-06 23:00:00,2347.9542966434988
